Flagellin_ID	Phylum	Class	Order	Family	Genus	Species	Predicted_v1	Experimental	Predicted_v3
WP_026509873_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. LC3010	non-silent	not_checked	active
WP_026660968_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. AC2005	non-silent	not_checked	silent
WP_044808751_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_054176309_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. CtB7.12	non-silent	not_checked	active
WP_077819060_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_089527447_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_096851832_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
CCZ51334_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196	non-silent	not_checked	silent
DAA98813_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_10	non-silent	not_checked	active
DAB26596_1	Candidatus Melainabacteria	-	Candidatus Gastranaerophilales	-	-	Candidatus Gastranaerophilales bacterium HUM_23	non-silent	not_checked	active
EEH98377_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. 7_2_43FAA	non-silent	not_checked	active
EGC94816_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	non-silent	not_checked	active
OAH37283_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
OLA74587_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196_36_41	non-silent	not_checked	active
OOM51362_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii	non-silent	not_checked	active
PFC04532_1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	non-silent	not_checked	silent
WP_003129093_1	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus gallinarum	non-silent	not_checked	silent
WP_042068780_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_096966371_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_100700813_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea rodasii	non-silent	not_checked	active
WP_110509630_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Scandinavium	Scandinavium goeteborgense	non-silent	not_checked	active
WP_114217518_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EOQ60217_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SCJ98144_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	uncultured Clostridium sp.	non-silent	not_checked	active
SDW20956_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium KHCPX20	non-silent	not_checked	active
SEJ66046_1	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	Propionispira arboris	non-silent	not_checked	active
STL01271_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_024866244_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. FCS014	non-silent	evader	silent
WP_025210582_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_031584217_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium P6A3	non-silent	not_checked	silent
WP_045896637_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
WP_097307003_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_105286925_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp. MOD1-EC5433	non-silent	not_checked	active
BAA05151_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	non-silent	not_checked	active
CZZ23546_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
KGP11232_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KVJ93029_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	non-silent	not_checked	active
PTW19839_1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. OV186	non-silent	not_checked	silent
SEI80456_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium A10	non-silent	not_checked	silent
WP_017827780_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
WP_032840494_1	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp. CM21	non-silent	not_checked	active
WP_049238683_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella boydii	non-silent	not_checked	active
WP_060555106_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
WP_082103492_1	Firmicutes	Clostridia	Clostridiales	Catabacteriaceae	Catabacter	Catabacter hongkongensis	non-silent	not_checked	active
WP_089704900_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_092454342_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] fimetarium	silent	not_checked	silent
EPH50251_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EQV91099_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KHI46678_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KQI77904_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KZO63737_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SDB68900_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. INlla16	non-silent	not_checked	active
SFO25545_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. JW11	non-silent	not_checked	active
WP_027110346_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium NC2008	non-silent	not_checked	silent
WP_049016015_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	non-silent	not_checked	active
WP_053892582_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_070780294_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. HMSC19A10	non-silent	not_checked	silent
WP_099413910_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	non-silent	not_checked	active
ACL48935_1	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	non-silent	not_checked	active
ADZ85274_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum lentocellum	non-silent	not_checked	active
CEP49005_1	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	Paeniclostridium sordellii	non-silent	not_checked	silent
KXP93144_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
SEA48054_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio sp. ACV-2	non-silent	not_checked	silent
WP_016216409_1	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. 14-2	non-silent	not_checked	silent
WP_021570829_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_029502772_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans	non-silent	not_checked	active
WP_073289546_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	Anaerosporobacter mobilis	non-silent	not_checked	silent
WP_097464079_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_103597196_1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	non-silent	not_checked	active
AAQ22688_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KQJ02370_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
OAH95658_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
SEG32522_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. Su6	non-silent	not_checked	active
WP_026521621_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. VCB2001	non-silent	not_checked	active
WP_027639902_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cadaveris	non-silent	not_checked	active
WP_062881075_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_063082485_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_073535733_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_088206605_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	non-silent	not_checked	active
WP_089839822_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium XPB1003	non-silent	not_checked	active
WP_094366875_1	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia weinsteinii	non-silent	not_checked	silent
WP_115447636_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_117064235_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	non-silent	not_checked	active
AUJ84034_1	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. CR-Ec1	non-silent	not_checked	active
CCZ49681_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196	non-silent	not_checked	active
PQH08927_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
STM38522_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	NA
WP_026662618_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio proteoclasticus	non-silent	not_checked	silent
WP_033548498_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_046024340_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	non-silent	not_checked	active
WP_048822160_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	non-silent	not_checked	active
WP_049178548_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium botulinum	non-silent	not_checked	silent
WP_062891861_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_064545550_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	Buttiauxella ferragutiae	non-silent	not_checked	active
WP_084683915_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium NK4A136	non-silent	not_checked	NA
WP_115333336_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
BAD16577_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	non-silent	not_checked	active
EGH40241_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EOS52952_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium MD335	non-silent	not_checked	active
EYD99565_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
EZQ39230_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
KYR46821_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
OIY03435_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	non-silent	not_checked	active
PAC69702_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	non-silent	not_checked	active
RDC49016_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. RIT592	non-silent	not_checked	active
SQN62661_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
STF83058_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
STM15349_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_051544172_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium AD3010	non-silent	not_checked	active
WP_052994875_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella sonnei	non-silent	not_checked	active
WP_069364761_1	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus beveridgei	non-silent	not_checked	active
WP_090016734_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae bacterium	Lachnospiraceae bacterium XBB1006	non-silent	not_checked	active
WP_097076549_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrio ruminis	non-silent	not_checked	active
WP_097444223_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_103237655_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Acetatifactor	Acetatifactor muris	non-silent	not_checked	active
WP_113449945_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
AXO39461_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
ORS78238_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
PAQ97198_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
PCD93384_1	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus gallinarum	non-silent	not_checked	silent
SCY41138_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei	non-silent	not_checked	silent
SHH89478_1	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium collagenovorans	non-silent	not_checked	silent
WP_000079732_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_001665505_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_026657299_1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio sp. AC2005	non-silent	not_checked	active
WP_032669360_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	non-silent	not_checked	active
WP_096983143_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_097729626_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
WP_115725693_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
BAF46880_1	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	non-silent	not_checked	active
CCZ50502_1	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. CAG:196	non-silent	not_checked	NA
